,Trigram,Count,Frequency
20644,оуК,1,2.0040762911762524e-06
20645,іпм,1,2.0040762911762524e-06
20646,пме,1,2.0040762911762524e-06
20647,мДо,3,6.012228873528758e-06
20648,Лущ,1,2.0040762911762524e-06
20649,щню,1,2.0040762911762524e-06
20650,к—Ч,1,2.0040762911762524e-06
20651,фій,2,4.008152582352505e-06
20652,ьшт,1,2.0040762911762524e-06
20653,"ії
",1,2.0040762911762524e-06
20654,йТр,1,2.0040762911762524e-06
20655,ЯйС,1,2.0040762911762524e-06
20656,йСи,4,8.01630516470501e-06
20657,утє,1,2.0040762911762524e-06
20658,євв,2,4.008152582352505e-06
20659,емЧ,1,2.0040762911762524e-06
20660,роЛ,1,2.0040762911762524e-06
20661,жуІ,1,2.0040762911762524e-06
20662,Аай,1,2.0040762911762524e-06
20663,"
Кл",1,2.0040762911762524e-06
20664,Клу,1,2.0040762911762524e-06
20665,аВт,1,2.0040762911762524e-06
20666,Вто,1,2.0040762911762524e-06
20667,їхК,1,2.0040762911762524e-06
20668,Ааз,1,2.0040762911762524e-06
20669,овС,1,2.0040762911762524e-06
20670,фто,3,6.012228873528758e-06
20671,вьі,1,2.0040762911762524e-06
20672,ьі—,2,4.008152582352505e-06
20673,єСи,1,2.0040762911762524e-06
20674,шоП,1,2.0040762911762524e-06
20675,Пай,1,2.0040762911762524e-06
20676,мвм,1,2.0040762911762524e-06
20677,авы,1,2.0040762911762524e-06
20678,Вия,1,2.0040762911762524e-06
20679,"жі
",1,2.0040762911762524e-06
20680,рио,3,6.012228873528758e-06
20681,"ои
",1,2.0040762911762524e-06
20682,мВь,1,2.0040762911762524e-06
20683,Вьі,1,2.0040762911762524e-06
20684,цыо,1,2.0040762911762524e-06
20685,ыоб,2,4.008152582352505e-06
20686,яБу,1,2.0040762911762524e-06
20687,яуг,1,2.0040762911762524e-06
20688,жть,1,2.0040762911762524e-06
20689,чСи,1,2.0040762911762524e-06
20690,Ячу,1,2.0040762911762524e-06
20691,ДаА,1,2.0040762911762524e-06
20692,ецс,1,2.0040762911762524e-06
20693,цсм,1,2.0040762911762524e-06
20694,рью,1,2.0040762911762524e-06
20695,ьюс,1,2.0040762911762524e-06
20696,иЧт,1,2.0040762911762524e-06
20697,жее,1,2.0040762911762524e-06
20698,ейе,1,2.0040762911762524e-06
20699,йещ,1,2.0040762911762524e-06
20700,я—е,1,2.0040762911762524e-06
20701,—еф,1,2.0040762911762524e-06
20702,мсх,1,2.0040762911762524e-06
20703,—іг,1,2.0040762911762524e-06
20704,тбы,1,2.0040762911762524e-06
20705,ыть,2,4.008152582352505e-06
20706,ыяу,1,2.0040762911762524e-06
20707,илт,1,2.0040762911762524e-06
20708,лте,1,2.0040762911762524e-06
20709,р—Н,1,2.0040762911762524e-06
20710,ьеф,1,2.0040762911762524e-06
20711,Тия,2,4.008152582352505e-06
20712,шзп,1,2.0040762911762524e-06
20713,ыбр,1,2.0040762911762524e-06
20714,тВе,1,2.0040762911762524e-06
20715,дья,1,2.0040762911762524e-06
20716,ьяи,1,2.0040762911762524e-06
20717,яиз,1,2.0040762911762524e-06
20718,Чет,1,2.0040762911762524e-06
20719,уюф,1,2.0040762911762524e-06
20720,юфе,1,2.0040762911762524e-06
20721,лпя,1,2.0040762911762524e-06
20722,аещ,1,2.0040762911762524e-06
20723,ксд,1,2.0040762911762524e-06
20724,ецВ,1,2.0040762911762524e-06
20725,цВе,1,2.0040762911762524e-06
20726,Ува,1,2.0040762911762524e-06
20727,ажС,1,2.0040762911762524e-06
20728,жСи,1,2.0040762911762524e-06
20729,Даа,1,2.0040762911762524e-06
20730,тыр,1,2.0040762911762524e-06
20731,ыра,1,2.0040762911762524e-06
20732,"
—И",1,2.0040762911762524e-06
20733,—Иш,1,2.0040762911762524e-06
20734,іЯз,1,2.0040762911762524e-06
20735,еяе,1,2.0040762911762524e-06
20736,жуо,1,2.0040762911762524e-06
20737,тцу,1,2.0040762911762524e-06
20738,"цу
",1,2.0040762911762524e-06
20739,уй—,1,2.0040762911762524e-06
20740,исй,1,2.0040762911762524e-06
20741,яйж,1,2.0040762911762524e-06
20742,яйХ,1,2.0040762911762524e-06
20743,йХо,2,4.008152582352505e-06
20744,"м
В",1,2.0040762911762524e-06
20745,ївС,2,4.008152582352505e-06
20746,ззх,1,2.0040762911762524e-06
20747,уню,2,4.008152582352505e-06
20748,Тум,1,2.0040762911762524e-06
20749,яйЛ,1,2.0040762911762524e-06
20750,няР,4,8.01630516470501e-06
20751,зьщ,1,2.0040762911762524e-06
20752,уЩе,1,2.0040762911762524e-06
20753,Щез,2,4.008152582352505e-06
20754,ріД,1,2.0040762911762524e-06
20755,—ок,1,2.0040762911762524e-06
20756,моВ,2,4.008152582352505e-06
20757,ж—щ,1,2.0040762911762524e-06
20758,чіЯ,1,2.0040762911762524e-06
20759,овА,1,2.0040762911762524e-06
20760,вАо,1,2.0040762911762524e-06
20761,н—в,1,2.0040762911762524e-06
20762,—ім,2,4.008152582352505e-06
20763,"зя
",2,4.008152582352505e-06
20764,сеМ,1,2.0040762911762524e-06
20765,мСи,1,2.0040762911762524e-06
20766,еун,1,2.0040762911762524e-06
20767,дСи,1,2.0040762911762524e-06
20768,нжу,1,2.0040762911762524e-06
20769,ябм,1,2.0040762911762524e-06
20770,яУб,1,2.0040762911762524e-06
20771,щеу,1,2.0040762911762524e-06
20772,оІн,1,2.0040762911762524e-06
20773,иом,1,2.0040762911762524e-06
20774,нма,2,4.008152582352505e-06
20775,яІщ,1,2.0040762911762524e-06
20776,шмі,2,4.008152582352505e-06
20777,вЛю,1,2.0040762911762524e-06
20778,моЗ,1,2.0040762911762524e-06
20779,оЗр,1,2.0040762911762524e-06
20780,іЯн,1,2.0040762911762524e-06
20781,щіВ,1,2.0040762911762524e-06
20782,хіА,1,2.0040762911762524e-06
20783,іАк,1,2.0040762911762524e-06
20784,аЧу,2,4.008152582352505e-06
20785,шЯй,1,2.0040762911762524e-06
20786,чТа,3,6.012228873528758e-06
20787,рюУ,1,2.0040762911762524e-06
20788,хмя,1,2.0040762911762524e-06
20789,рющ,1,2.0040762911762524e-06
20790,ьГл,1,2.0040762911762524e-06
20791,бць,1,2.0040762911762524e-06
20792,БаУ,1,2.0040762911762524e-06
20793,иєА,1,2.0040762911762524e-06
20794,єАя,1,2.0040762911762524e-06
20795,Аяй,1,2.0040762911762524e-06
20796,иуГ,2,4.008152582352505e-06
20797,"д
т",1,2.0040762911762524e-06
20798,"
тя",1,2.0040762911762524e-06
20799,АяЧ,1,2.0040762911762524e-06
20800,даР,1,2.0040762911762524e-06
20801,Нія,2,4.008152582352505e-06
20802,чуЧ,1,2.0040762911762524e-06
20803,чуя,3,6.012228873528758e-06
20804,уян,2,4.008152582352505e-06
20805,НіГ,4,8.01630516470501e-06
20806,жя—,1,2.0040762911762524e-06
20807,ш—і,1,2.0040762911762524e-06
20808,шса,1,2.0040762911762524e-06
20809,с—в,1,2.0040762911762524e-06
20810,яєМ,1,2.0040762911762524e-06
20811,юйЧ,1,2.0040762911762524e-06
20812,Івч,1,2.0040762911762524e-06
20813,жзл,2,4.008152582352505e-06
20814,ваШ,1,2.0040762911762524e-06
20815,аШр,1,2.0040762911762524e-06
20816,юят,1,2.0040762911762524e-06
20817,юаГ,1,2.0040762911762524e-06
20818,яГу,1,2.0040762911762524e-06
20819,ьСм,1,2.0040762911762524e-06
20820,Сму,1,2.0040762911762524e-06
20821,юям,1,2.0040762911762524e-06
20822,ниХ,1,2.0040762911762524e-06
20823,яжо,12,2.404891549411503e-05
20824,имЖ,1,2.0040762911762524e-06
20825,мЖі,1,2.0040762911762524e-06
20826,їЧи,1,2.0040762911762524e-06
20827,Учу,1,2.0040762911762524e-06
20828,мвн,1,2.0040762911762524e-06
20829,оюК,3,6.012228873528758e-06
20830,ійА,2,4.008152582352505e-06
20831,Пед,1,2.0040762911762524e-06
20832,аам,3,6.012228873528758e-06
20833,ейГ,1,2.0040762911762524e-06
20834,йГу,1,2.0040762911762524e-06
20835,еюж,2,4.008152582352505e-06
20836,иМі,2,4.008152582352505e-06
20837,шща,1,2.0040762911762524e-06
20838,моГ,2,4.008152582352505e-06
20839,яєЯ,1,2.0040762911762524e-06
20840,єЯн,1,2.0040762911762524e-06
20841,яюН,1,2.0040762911762524e-06
20842,риА,1,2.0040762911762524e-06
20843,їзл,1,2.0040762911762524e-06
20844,іЗл,1,2.0040762911762524e-06
20845,мео,1,2.0040762911762524e-06
20846,ьНу,1,2.0040762911762524e-06
20847,иіч,1,2.0040762911762524e-06
20848,ляН,2,4.008152582352505e-06
20849,щеБ,1,2.0040762911762524e-06
20850,здб,1,2.0040762911762524e-06
20851,риГ,1,2.0040762911762524e-06
20852,юГу,1,2.0040762911762524e-06
20853,еєІ,1,2.0040762911762524e-06
20854,єІн,1,2.0040762911762524e-06
20855,акШ,1,2.0040762911762524e-06
20856,кШу,1,2.0040762911762524e-06
20857,жОц,1,2.0040762911762524e-06
20858,юож,1,2.0040762911762524e-06
20859,"
АХ",1,2.0040762911762524e-06
20860,АХр,1,2.0040762911762524e-06
20861,ишК,1,2.0040762911762524e-06
20862,шКа,1,2.0040762911762524e-06
20863,огж,1,2.0040762911762524e-06
20864,гже,1,2.0040762911762524e-06
20865,рчн,1,2.0040762911762524e-06
20866,ежх,3,6.012228873528758e-06
20867,ойГ,1,2.0040762911762524e-06
20868,яЗн,1,2.0040762911762524e-06
20869,Ода,1,2.0040762911762524e-06
20870,хиІ,1,2.0040762911762524e-06
20871,иІч,1,2.0040762911762524e-06
20872,жиГ,1,2.0040762911762524e-06
20873,ижГ,1,2.0040762911762524e-06
20874,уАп,1,2.0040762911762524e-06
20875,озХ,1,2.0040762911762524e-06
20876,зць,1,2.0040762911762524e-06
20877,Апи,1,2.0040762911762524e-06
20878,зур,1,2.0040762911762524e-06
20879,шиа,1,2.0040762911762524e-06
20880,"єї
",1,2.0040762911762524e-06
20881,ебв,3,6.012228873528758e-06
20882,ожЦ,1,2.0040762911762524e-06
20883,жЦе,1,2.0040762911762524e-06
20884,ртб,1,2.0040762911762524e-06
20885,ижХ,1,2.0040762911762524e-06
20886,жХр,1,2.0040762911762524e-06
20887,аЯз,1,2.0040762911762524e-06
20888,шАЧ,1,2.0040762911762524e-06
20889,буМ,1,2.0040762911762524e-06
20890,ихО,1,2.0040762911762524e-06
20891,хОн,1,2.0040762911762524e-06
20892,Ону,1,2.0040762911762524e-06
20893,р—я,1,2.0040762911762524e-06
20894,Онт,2,4.008152582352505e-06
20895,рюР,1,2.0040762911762524e-06
20896,юРа,1,2.0040762911762524e-06
20897,мїм,1,2.0040762911762524e-06
20898,"у
Й",1,2.0040762911762524e-06
20899,ійЙ,1,2.0040762911762524e-06
20900,нзГ,1,2.0040762911762524e-06
20901,є—д,2,4.008152582352505e-06
20902,ияї,1,2.0040762911762524e-06
20903,осМ,1,2.0040762911762524e-06
20904,еМі,2,4.008152582352505e-06
20905,иіт,2,4.008152582352505e-06
20906,ьЗв,1,2.0040762911762524e-06
20907,НАС,1,2.0040762911762524e-06
20908,АСВ,1,2.0040762911762524e-06
20909,ОЇМ,1,2.0040762911762524e-06
20910,ЇМД,1,2.0040762911762524e-06
20911,МДО,1,2.0040762911762524e-06
20912,ОБР,1,2.0040762911762524e-06
20913,БРІ,1,2.0040762911762524e-06
20914,"РІ
",1,2.0040762911762524e-06
20915,"І
У",1,2.0040762911762524e-06
20916,Усу,1,2.0040762911762524e-06
20917,вЯв,2,4.008152582352505e-06
20918,отл,1,2.0040762911762524e-06
20919,діЯ,2,4.008152582352505e-06
20920,тГо,1,2.0040762911762524e-06
20921,чял,1,2.0040762911762524e-06
20922,уєГ,6,1.2024457747057515e-05
20923,диК,1,2.0040762911762524e-06
20924,ряЯ,1,2.0040762911762524e-06
20925,хиВ,1,2.0040762911762524e-06
20926,ючн,2,4.008152582352505e-06
20927,я—1,1,2.0040762911762524e-06
20928,—1ч,1,2.0040762911762524e-06
20929,1чо,1,2.0040762911762524e-06
20930,дяб,1,2.0040762911762524e-06
20931,аєЦ,1,2.0040762911762524e-06
20932,єЦі,1,2.0040762911762524e-06
20933,моі,1,2.0040762911762524e-06
20934,ійС,1,2.0040762911762524e-06
20935,ціЙ,1,2.0040762911762524e-06
20936,аІя,1,2.0040762911762524e-06
20937,кГа,3,6.012228873528758e-06
20938,иАч,1,2.0040762911762524e-06
20939,—ущ,1,2.0040762911762524e-06
20940,к—Б,1,2.0040762911762524e-06
20941,Бес,1,2.0040762911762524e-06
20942,иОщ,1,2.0040762911762524e-06
20943,Ощо,1,2.0040762911762524e-06
20944,беА,3,6.012228873528758e-06
20945,еАс,1,2.0040762911762524e-06
20946,аМу,2,4.008152582352505e-06
20947,—іч,3,6.012228873528758e-06
20948,чяЯ,1,2.0040762911762524e-06
20949,яєг,1,2.0040762911762524e-06
20950,дуМ,2,4.008152582352505e-06
20951,уац,2,4.008152582352505e-06
20952,рюя,1,2.0040762911762524e-06
20953,хіщ,1,2.0040762911762524e-06
20954,ірЗ,2,4.008152582352505e-06
20955,рЗр,1,2.0040762911762524e-06
20956,йвп,2,4.008152582352505e-06
20957,хдя,1,2.0040762911762524e-06
20958,мїх,2,4.008152582352505e-06
20959,мдв,2,4.008152582352505e-06
20960,иуг,2,4.008152582352505e-06
20961,цюТ,1,2.0040762911762524e-06
20962,щут,1,2.0040762911762524e-06
20963,яєщ,2,4.008152582352505e-06
20964,гуП,1,2.0040762911762524e-06
20965,яУн,1,2.0040762911762524e-06
20966,т—я,3,6.012228873528758e-06
20967,хащ,3,6.012228873528758e-06
20968,іСа,1,2.0040762911762524e-06
20969,иЗб,1,2.0040762911762524e-06
20970,вмя,1,2.0040762911762524e-06
20971,биК,1,2.0040762911762524e-06
20972,іао,2,4.008152582352505e-06
20973,їхР,1,2.0040762911762524e-06
20974,Піч,1,2.0040762911762524e-06
20975,чГа,1,2.0040762911762524e-06
20976,йДе,2,4.008152582352505e-06
20977,зхм,1,2.0040762911762524e-06
20978,хиГ,1,2.0040762911762524e-06
20979,пкі,1,2.0040762911762524e-06
20980,рдр,1,2.0040762911762524e-06
20981,гіх,2,4.008152582352505e-06
20982,рМо,1,2.0040762911762524e-06
20983,коє,2,4.008152582352505e-06
20984,неК,2,4.008152582352505e-06
20985,ьЯз,1,2.0040762911762524e-06
20986,Язв,1,2.0040762911762524e-06
20987,Усо,1,2.0040762911762524e-06
20988,бши,1,2.0040762911762524e-06
20989,жям,3,6.012228873528758e-06
20990,июЯ,1,2.0040762911762524e-06
20991,юЯб,1,2.0040762911762524e-06
20992,киє,1,2.0040762911762524e-06
20993,иєу,1,2.0040762911762524e-06
20994,юла,2,4.008152582352505e-06
20995,неЯ,2,4.008152582352505e-06
20996,мАя,1,2.0040762911762524e-06
20997,у—ц,1,2.0040762911762524e-06
20998,нНа,1,2.0040762911762524e-06
20999,єшй,1,2.0040762911762524e-06
21000,єшД,1,2.0040762911762524e-06
21001,шДо,1,2.0040762911762524e-06
21002,сеА,1,2.0040762911762524e-06
21003,еАб,2,4.008152582352505e-06
21004,Охв,1,2.0040762911762524e-06
21005,кгі,2,4.008152582352505e-06
21006,їБу,1,2.0040762911762524e-06
21007,лаЖ,1,2.0040762911762524e-06
21008,хуН,1,2.0040762911762524e-06
21009,аащ,1,2.0040762911762524e-06
21010,—жт,1,2.0040762911762524e-06
21011,ооц,1,2.0040762911762524e-06
21012,виє,1,2.0040762911762524e-06
21013,иєт,1,2.0040762911762524e-06
21014,уія,1,2.0040762911762524e-06
21015,вшп,1,2.0040762911762524e-06
21016,яРі,2,4.008152582352505e-06
21017,цьг,1,2.0040762911762524e-06
21018,аЗд,1,2.0040762911762524e-06
21019,єая,1,2.0040762911762524e-06
21020,юЯу,1,2.0040762911762524e-06
21021,Яум,1,2.0040762911762524e-06
21022,їмж,2,4.008152582352505e-06
21023,явТ,2,4.008152582352505e-06
21024,жжу,1,2.0040762911762524e-06
21025,геЧ,1,2.0040762911762524e-06
21026,укх,1,2.0040762911762524e-06
21027,бїй,1,2.0040762911762524e-06
21028,Тий,1,2.0040762911762524e-06
21029,йїй,3,6.012228873528758e-06
21030,вяХ,1,2.0040762911762524e-06
21031,чзо,1,2.0040762911762524e-06
21032,іІя,1,2.0040762911762524e-06
21033,жір,1,2.0040762911762524e-06
21034,ибж,1,2.0040762911762524e-06
21035,ябї,2,4.008152582352505e-06
21036,бїм,2,4.008152582352505e-06
21037,леК,1,2.0040762911762524e-06
21038,ТиГ,1,2.0040762911762524e-06
21039,осд,2,4.008152582352505e-06
21040,сдр,1,2.0040762911762524e-06
21041,Сот,1,2.0040762911762524e-06
21042,Оти,1,2.0040762911762524e-06
21043,ямщ,1,2.0040762911762524e-06
21044,умм,1,2.0040762911762524e-06
21045,еюх,1,2.0040762911762524e-06
21046,чтя,1,2.0040762911762524e-06
21047,еюГ,1,2.0040762911762524e-06
21048,ГмН,1,2.0040762911762524e-06
21049,єшО,1,2.0040762911762524e-06
21050,шОд,1,2.0040762911762524e-06
21051,т—Г,1,2.0040762911762524e-06
21052,оЗб,1,2.0040762911762524e-06
21053,йіщ,1,2.0040762911762524e-06
21054,еіт,1,2.0040762911762524e-06
21055,уаМ,1,2.0040762911762524e-06
21056,сюХ,2,4.008152582352505e-06
21057,цяХ,1,2.0040762911762524e-06
21058,іЦі,1,2.0040762911762524e-06
21059,оай,1,2.0040762911762524e-06
21060,тяХ,1,2.0040762911762524e-06
21061,яхб,1,2.0040762911762524e-06
21062,Одщ,2,4.008152582352505e-06
21063,дщи,2,4.008152582352505e-06
21064,ямм,1,2.0040762911762524e-06
21065,ммя,1,2.0040762911762524e-06
21066,тяШ,1,2.0040762911762524e-06
21067,яШк,1,2.0040762911762524e-06
21068,їмГ,1,2.0040762911762524e-06
21069,ікЖ,1,2.0040762911762524e-06
21070,нАд,1,2.0040762911762524e-06
21071,діХ,1,2.0040762911762524e-06
21072,хоЖ,1,2.0040762911762524e-06
21073,оЖі,2,4.008152582352505e-06
21074,єах,1,2.0040762911762524e-06
21075,крп,1,2.0040762911762524e-06
21076,Отм,2,4.008152582352505e-06
21077,"в
Ч",3,6.012228873528758e-06
21078,юХр,2,4.008152582352505e-06
21079,їнВ,1,2.0040762911762524e-06
21080,нВі,1,2.0040762911762524e-06
21081,оєх,1,2.0040762911762524e-06
21082,цюй,1,2.0040762911762524e-06
21083,иВп,1,2.0040762911762524e-06
21084,Впо,1,2.0040762911762524e-06
21085,аіч,1,2.0040762911762524e-06
21086,ріГ,1,2.0040762911762524e-06
21087,тЖі,1,2.0040762911762524e-06
21088,стт,1,2.0040762911762524e-06
21089,еєВ,1,2.0040762911762524e-06
21090,очЧ,1,2.0040762911762524e-06
21091,імЧ,1,2.0040762911762524e-06
21092,одЧ,2,4.008152582352505e-06
21093,узХ,1,2.0040762911762524e-06
21094,мСк,2,4.008152582352505e-06
21095,іІп,1,2.0040762911762524e-06
21096,ічл,2,4.008152582352505e-06
21097,чли,1,2.0040762911762524e-06
21098,жуй,2,4.008152582352505e-06
21099,ріЩ,1,2.0040762911762524e-06
21100,уУЧ,1,2.0040762911762524e-06
21101,поа,1,2.0040762911762524e-06
21102,гзр,1,2.0040762911762524e-06
21103,єюч,1,2.0040762911762524e-06
21104,шиГ,1,2.0040762911762524e-06
21105,ояХ,2,4.008152582352505e-06
21106,ебд,1,2.0040762911762524e-06
21107,сіМ,1,2.0040762911762524e-06
21108,амМ,1,2.0040762911762524e-06
21109,мМи,1,2.0040762911762524e-06
21110,МиЧ,1,2.0040762911762524e-06
21111,юащ,1,2.0040762911762524e-06
21112,Авб,1,2.0040762911762524e-06
21113,яуГ,1,2.0040762911762524e-06
21114,яуХ,1,2.0040762911762524e-06
21115,жжі,1,2.0040762911762524e-06
21116,яож,1,2.0040762911762524e-06
21117,еїк,3,6.012228873528758e-06
21118,їши,1,2.0040762911762524e-06
21119,хеі,1,2.0040762911762524e-06
21120,еіч,1,2.0040762911762524e-06
21121,"
Ша",9,1.8036686620586273e-05
21122,гуж,1,2.0040762911762524e-06
21123,рюГ,1,2.0040762911762524e-06
21124,яжд,3,6.012228873528758e-06
21125,ійН,1,2.0040762911762524e-06
21126,їмІ,1,2.0040762911762524e-06
21127,зїм,1,2.0040762911762524e-06
21128,люї,1,2.0040762911762524e-06
21129,чиЯ,1,2.0040762911762524e-06
21130,иЯн,1,2.0040762911762524e-06
21131,Мог,1,2.0040762911762524e-06
21132,бяй,1,2.0040762911762524e-06
21133,чеА,2,4.008152582352505e-06
21134,єшц,1,2.0040762911762524e-06
21135,шце,1,2.0040762911762524e-06
21136,яРи,1,2.0040762911762524e-06
21137,укм,1,2.0040762911762524e-06
21138,кіи,1,2.0040762911762524e-06
21139,іин,1,2.0040762911762524e-06
21140,кТя,1,2.0040762911762524e-06
21141,йам,1,2.0040762911762524e-06
21142,зсп,4,8.01630516470501e-06
21143,іюу,1,2.0040762911762524e-06
21144,єзи,1,2.0040762911762524e-06
21145,маЯ,3,6.012228873528758e-06
21146,аЯс,1,2.0040762911762524e-06
21147,иср,1,2.0040762911762524e-06
21148,ієО,1,2.0040762911762524e-06
21149,ііо,1,2.0040762911762524e-06
21150,дзо,1,2.0040762911762524e-06
21151,еїу,1,2.0040762911762524e-06
21152,зжн,1,2.0040762911762524e-06
21153,еач,1,2.0040762911762524e-06
21154,юло,1,2.0040762911762524e-06
21155,с—я,1,2.0040762911762524e-06
21156,иЗу,1,2.0040762911762524e-06
21157,Зус,1,2.0040762911762524e-06
21158,ошз,1,2.0040762911762524e-06
21159,шзо,1,2.0040762911762524e-06
21160,ємх,1,2.0040762911762524e-06
21161,рСл,1,2.0040762911762524e-06
21162,Одй,1,2.0040762911762524e-06
21163,"в
X",1,2.0040762911762524e-06
21164,"
НО",1,2.0040762911762524e-06
21165,НОВ,2,4.008152582352505e-06
21166,ВИЙ,1,2.0040762911762524e-06
21167,ИЙВ,1,2.0040762911762524e-06
21168,ЙВІ,1,2.0040762911762524e-06
21169,ВІК,1,2.0040762911762524e-06
21170,"ІК
",1,2.0040762911762524e-06
21171,"К
Ч",1,2.0040762911762524e-06
21172,юдп,1,2.0040762911762524e-06
21173,йяр,2,4.008152582352505e-06
21174,ярк,1,2.0040762911762524e-06
21175,ітП,2,4.008152582352505e-06
21176,тиЮ,1,2.0040762911762524e-06
21177,иЮд,1,2.0040762911762524e-06
21178,Юди,1,2.0040762911762524e-06
21179,зям,1,2.0040762911762524e-06
21180,цал,1,2.0040762911762524e-06
21181,вюс,1,2.0040762911762524e-06
21182,кЗд,1,2.0040762911762524e-06
21183,бде,2,4.008152582352505e-06
21184,бтл,1,2.0040762911762524e-06
21185,чуо,1,2.0040762911762524e-06
21186,мОс,1,2.0040762911762524e-06
21187,чуП,2,4.008152582352505e-06
21188,уОп,1,2.0040762911762524e-06
21189,Опл,1,2.0040762911762524e-06
21190,Озе,1,2.0040762911762524e-06
21191,сць,1,2.0040762911762524e-06
21192,оаз,1,2.0040762911762524e-06
21193,чеК,1,2.0040762911762524e-06
21194,ншу,1,2.0040762911762524e-06
21195,рїї,2,4.008152582352505e-06
21196,буО,2,4.008152582352505e-06
21197,"
Ум",1,2.0040762911762524e-06
21198,ийХ,2,4.008152582352505e-06
21199,урс,5,1.0020381455881263e-05
21200,аом,1,2.0040762911762524e-06
21201,поХ,1,2.0040762911762524e-06
21202,поК,1,2.0040762911762524e-06
21203,ічя,2,4.008152582352505e-06
21204,АвК,1,2.0040762911762524e-06
21205,ьуК,1,2.0040762911762524e-06
21206,Киї,2,4.008152582352505e-06
21207,їву,2,4.008152582352505e-06
21208,ьДв,1,2.0040762911762524e-06
21209,Дво,2,4.008152582352505e-06
21210,дуЗ,1,2.0040762911762524e-06
21211,чту,3,6.012228873528758e-06
21212,ьРу,1,2.0040762911762524e-06
21213,ижї,1,2.0040762911762524e-06
21214,ьАр,1,2.0040762911762524e-06
21215,умП,1,2.0040762911762524e-06
21216,іхш,1,2.0040762911762524e-06
21217,хшл,1,2.0040762911762524e-06
21218,їби,1,2.0040762911762524e-06
21219,двп,1,2.0040762911762524e-06
21220,егХ,1,2.0040762911762524e-06
21221,гХо,1,2.0040762911762524e-06
21222,чбо,1,2.0040762911762524e-06
21223,итШ,1,2.0040762911762524e-06
21224,тШв,1,2.0040762911762524e-06
21225,нзж,1,2.0040762911762524e-06
21226,гзл,1,2.0040762911762524e-06
21227,пію,1,2.0040762911762524e-06
21228,нми,3,6.012228873528758e-06
21229,ьвр,1,2.0040762911762524e-06
21230,ічН,1,2.0040762911762524e-06
21231,Шав,52,0.00010421196714116514
21232,унп,8,1.603261032941002e-05
21233,унв,2,4.008152582352505e-06
21234,наШ,1,2.0040762911762524e-06
21235,унб,1,2.0040762911762524e-06
21236,иШа,4,8.01630516470501e-06
21237,унз,6,1.2024457747057515e-05
21238,ирц,2,4.008152582352505e-06
21239,ю—Г,1,2.0040762911762524e-06
21240,а—Ш,1,2.0040762911762524e-06
21241,ун—,5,1.0020381455881263e-05
21242,н—ч,1,2.0040762911762524e-06
21243,увШ,2,4.008152582352505e-06
21244,унн,6,1.2024457747057515e-05
21245,емШ,1,2.0040762911762524e-06
21246,ичП,1,2.0040762911762524e-06
21247,чПі,1,2.0040762911762524e-06
21248,вХи,2,4.008152582352505e-06
21249,Хит,2,4.008152582352505e-06
21250,иОп,1,2.0040762911762524e-06
21251,Опе,1,2.0040762911762524e-06
21252,беД,1,2.0040762911762524e-06
21253,с—д,1,2.0040762911762524e-06
21254,іМу,1,2.0040762911762524e-06
21255,зфі,1,2.0040762911762524e-06
21256,філ,1,2.0040762911762524e-06
21257,соф,1,2.0040762911762524e-06
21258,фії,2,4.008152582352505e-06
21259,етМ,1,2.0040762911762524e-06
21260,йШа,2,4.008152582352505e-06
21261,евХ,1,2.0040762911762524e-06
21262,ьШа,3,6.012228873528758e-06
21263,афі,1,2.0040762911762524e-06
21264,зяч,1,2.0040762911762524e-06
21265,чиС,1,2.0040762911762524e-06
21266,Сес,3,6.012228873528758e-06
21267,окШ,1,2.0040762911762524e-06
21268,кШа,1,2.0040762911762524e-06
21269,отй,1,2.0040762911762524e-06
21270,оГі,1,2.0040762911762524e-06
21271,чіН,3,6.012228873528758e-06
21272,ейС,1,2.0040762911762524e-06
21273,йСе,1,2.0040762911762524e-06
21274,юхл,1,2.0040762911762524e-06
21275,віШ,1,2.0040762911762524e-06
21276,езК,1,2.0040762911762524e-06
21277,зКи,1,2.0040762911762524e-06
21278,цюО,1,2.0040762911762524e-06
21279,юОп,1,2.0040762911762524e-06
21280,Опи,1,2.0040762911762524e-06
21281,унс,2,4.008152582352505e-06
21282,оцу,1,2.0040762911762524e-06
21283,мвк,1,2.0040762911762524e-06
21284,уДн,2,4.008152582352505e-06
21285,уШа,1,2.0040762911762524e-06
21286,кеД,1,2.0040762911762524e-06
21287,сьШ,1,2.0040762911762524e-06
21288,цьШ,1,2.0040762911762524e-06
21289,ічц,1,2.0040762911762524e-06
21290,ьач,1,2.0040762911762524e-06
21291,вЗр,1,2.0040762911762524e-06
21292,ьуо,1,2.0040762911762524e-06
21293,єаВ,1,2.0040762911762524e-06
21294,ляШ,2,4.008152582352505e-06
21295,ілЗ,1,2.0040762911762524e-06
21296,лЗт,1,2.0040762911762524e-06
21297,ічШ,1,2.0040762911762524e-06
21298,чШа,1,2.0040762911762524e-06
21299,агШ,1,2.0040762911762524e-06
21300,гШа,1,2.0040762911762524e-06
21301,льж,1,2.0040762911762524e-06
21302,ихШ,1,2.0040762911762524e-06
21303,хШа,2,4.008152582352505e-06
21304,їск,1,2.0040762911762524e-06
21305,раШ,1,2.0040762911762524e-06
21306,аШа,3,6.012228873528758e-06
21307,сіД,1,2.0040762911762524e-06
